,anio,codigo_municipio,municipio,codigo_departamento,departamento,codigo_etc,etc,poblacion_5_16,tasa_matriculacion_5_16,cobertura_neta,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,desercion,desercion_primaria,desercion_secundaria,desercion_media,aprobacion,aprobacion_primaria,aprobacion_secundaria,aprobacion_media,reprobacion,reprobacion_primaria,reprobacion_secundaria,reprobacion_media,repitencia,repitencia_primaria,repitencia_secundaria,repitencia_media
2396,2012,8758,Soledad,8,Atlántico,3765.0,Soledad,132373.0,72.79,72.6,72.2,58.4,32.2,77.8,90.2,74.4,52.9,2.49,2.45,2.33,2.46,96.35,96.7,95.92,96.39,1.16,0.85,1.75,1.15,2.14,2.01,2.89,0.88
2397,2012,8770,Suan,8,Atlántico,3764.0,Atlántico (ETC),2049.0,98.93,98.9,98.7,76.4,46.4,118.1,139.9,117.6,84.5,0.53,0.62,0.14,1.56,91.2,92.96,86.06,93.36,8.27,6.42,13.8,5.08,3.37,6.42,3.41,1.72
2398,2012,8832,Tubará,8,Atlántico,3764.0,Atlántico (ETC),2385.0,85.28,85.3,92.1,54.9,28.3,98.7,120.8,84.9,64.5,7.48,6.68,7.73,2.97,92.38,93.32,92.1,84.9,0.14,4.43,0.17,0.52,2.51,4.42,0.34,1.72
2399,2012,8849,Usiacurí,8,Atlántico,3764.0,Atlántico (ETC),2054.0,75.85,75.9,75.5,67.7,37.7,83.2,89.7,85.4,71.0,3.18,2.19,5.22,1.49,92.55,94.71,87.41,96.04,4.28,3.1,7.37,2.48,0.55,0.26,1.08,0.5
2400,2012,11001,"Bogotá, D.C.",11,"Bogotá, D.C.",3766.0,"Bogotá, D.C. (ETC)",1470171.0,86.94,86.5,84.0,81.5,51.8,92.9,94.3,101.1,78.6,3.89,3.42,4.88,4.45,96.11,96.58,95.12,95.55,5.15,4.43,7.98,4.24,2.4,5.47,3.41,1.72
2401,2012,13001,Cartagena,13,Bolívar,4910.0,Cartagena,215327.0,95.89,95.7,93.7,79.4,49.1,107.6,114.7,109.0,91.0,2.4,2.09,2.44,3.19,90.16,91.99,86.98,89.11,7.45,5.91,10.58,7.7,1.68,1.56,2.2,1.38
2402,2012,13006,Achí,13,Bolívar,3767.0,Bolívar (ETC),5460.0,105.44,105.4,101.8,64.3,31.0,130.9,152.8,120.6,89.8,3.52,3.31,4.94,2.06,93.36,92.89,92.56,93.31,3.12,3.8,2.5,4.63,0.57,0.43,1.22,1.72
2403,2012,13030,Altos del Rosario,13,Bolívar,3767.0,Bolívar (ETC),3257.0,70.34,70.3,72.8,35.8,12.7,79.3,107.6,62.7,32.4,0.68,0.67,0.64,2.04,97.6,96.84,98.41,97.96,1.72,2.49,0.96,4.24,0.16,0.13,0.16,1.72
2404,2012,13042,Arenal,13,Bolívar,3767.0,Bolívar (ETC),5180.0,36.43,36.4,38.4,23.1,12.8,40.7,51.4,38.7,23.6,0.46,0.37,0.52,2.97,97.63,96.54,99.48,98.15,1.91,3.09,7.98,1.85,0.41,0.28,0.69,0.62
2405,2012,13052,Arjona,13,Bolívar,3767.0,Bolívar (ETC),17765.0,80.02,80.0,77.8,60.8,34.8,100.6,112.4,94.4,75.8,9.01,9.89,8.37,6.87,89.98,88.26,91.1,93.06,1.01,1.85,0.53,0.06,2.1,1.89,3.15,1.52
2406,2012,13062,Arroyohondo,13,Bolívar,3767.0,Bolívar (ETC),2587.0,57.48,57.5,60.8,39.6,20.1,66.9,76.8,64.4,45.3,3.39,3.25,4.11,4.55,95.52,94.87,95.5,94.89,1.09,1.88,0.39,0.57,2.18,3.25,1.57,1.14
2407,2012,13074,Barranco de Loba,13,Bolívar,3767.0,Bolívar (ETC),4930.0,91.85,91.9,96.5,56.9,20.2,104.8,132.5,93.1,51.3,2.2,1.96,2.39,1.83,95.77,96.58,93.7,96.34,2.03,1.46,3.91,1.83,0.98,1.09,0.87,1.72
2408,2012,13140,Calamar,13,Bolívar,3767.0,Bolívar (ETC),6080.0,95.54,95.3,95.4,67.8,38.6,118.0,125.4,114.6,98.8,1.48,1.14,1.83,2.75,98.52,98.86,98.17,97.25,5.15,4.43,7.98,4.24,3.77,4.73,2.77,1.1
2409,2012,13160,Cantagallo,13,Bolívar,3767.0,Bolívar (ETC),2255.0,84.39,84.4,96.7,44.1,16.5,96.3,130.9,72.1,38.6,2.52,3.51,1.29,0.88,97.43,96.49,98.71,98.25,0.05,4.43,7.98,0.88,1.98,1.37,3.86,1.75
2410,2012,13188,Cicuco,13,Bolívar,3767.0,Bolívar (ETC),2837.0,100.78,100.8,97.1,63.3,30.3,126.4,144.3,118.2,71.0,3.06,3.02,4.82,2.26,96.94,96.98,95.18,97.74,5.15,4.43,7.98,4.24,0.5,0.61,0.34,1.72
2411,2012,13212,Córdoba,13,Bolívar,3767.0,Bolívar (ETC),3506.0,105.82,105.8,109.1,74.2,35.5,136.4,154.4,139.2,96.1,3.58,2.73,2.73,1.59,94.84,96.02,95.0,96.36,1.58,1.24,2.26,2.05,4.14,4.13,6.01,0.68
2412,2012,13222,Clemencia,13,Bolívar,3767.0,Bolívar (ETC),3468.0,88.0,88.0,93.0,70.5,38.1,102.6,112.6,98.8,86.1,0.4,0.72,0.1,2.97,99.13,98.82,99.43,99.11,0.46,0.46,0.48,0.89,2.81,3.34,3.44,1.19
2413,2012,13244,El Carmen de Bolívar,13,Bolívar,3767.0,Bolívar (ETC),19889.0,78.81,78.7,74.8,59.7,31.9,91.7,100.9,89.9,67.3,7.92,7.98,8.06,9.35,90.18,90.36,89.05,88.91,1.9,1.66,2.89,1.74,1.41,1.58,1.3,1.08
2414,2012,13248,El Guamo,13,Bolívar,3767.0,Bolívar (ETC),1757.0,83.67,83.7,91.0,59.3,28.3,93.7,117.0,83.3,60.9,1.85,0.72,3.55,3.89,98.15,99.28,96.45,96.11,5.15,4.43,7.98,4.24,3.94,5.66,2.51,1.67
2415,2012,13268,El Peñón,13,Bolívar,3767.0,Bolívar (ETC),2496.0,85.74,85.7,84.8,51.3,20.0,97.1,118.9,82.3,46.8,2.95,3.61,2.37,5.56,97.05,96.39,97.63,94.44,5.15,4.43,7.98,4.24,2.91,2.6,3.7,2.22
2416,2012,13300,Hatillo de Loba,13,Bolívar,3767.0,Bolívar (ETC),3389.0,96.72,96.7,89.2,66.0,18.6,115.0,133.2,111.0,64.5,6.54,8.46,4.57,4.73,88.46,85.54,89.91,92.11,5.0,6.0,5.52,3.15,3.05,4.09,1.9,1.72
2417,2012,13430,Magangué,13,Bolívar,3768.0,Magangué,30521.0,92.91,92.9,90.9,67.8,31.7,112.7,134.9,104.2,69.5,3.11,2.42,3.97,3.73,96.22,96.72,95.35,96.03,0.67,0.87,0.68,0.24,3.9,4.23,4.64,1.77
2418,2012,13433,Mahates,13,Bolívar,3767.0,Bolívar (ETC),6118.0,93.18,93.2,95.5,70.8,37.9,116.5,137.6,108.1,87.4,2.66,3.25,2.19,1.54,96.06,94.45,97.46,97.85,1.28,2.29,0.36,0.61,1.35,0.93,2.54,0.77
2419,2012,13440,Margarita,13,Bolívar,3767.0,Bolívar (ETC),2594.0,83.5,83.5,80.2,60.4,32.0,97.0,112.0,98.7,71.0,1.72,1.63,1.74,1.24,94.66,95.83,93.29,92.57,3.61,2.54,4.97,6.19,5.01,5.62,5.34,1.86
2420,2012,13442,María la Baja,13,Bolívar,3767.0,Bolívar (ETC),12974.0,92.35,92.4,94.2,65.9,28.4,112.9,138.4,104.7,63.6,6.66,5.74,8.62,4.46,91.86,92.09,90.98,94.83,1.48,2.16,0.4,0.71,2.35,3.09,2.21,1.34
2421,2012,13458,Montecristo,13,Bolívar,3767.0,Bolívar (ETC),5280.0,58.75,58.8,66.9,18.8,3.1,65.0,104.8,34.3,10.4,7.6,8.64,6.69,8.06,92.36,91.36,93.31,90.32,0.03,4.43,7.98,1.61,2.4,2.26,3.41,1.72
2422,2012,13468,Mompós,13,Bolívar,3767.0,Bolívar (ETC),11457.0,93.68,93.7,91.6,68.6,34.3,111.9,125.7,111.0,81.7,1.38,1.0,1.88,1.7,96.62,97.11,96.71,92.8,2.0,1.89,1.41,5.5,2.21,2.96,2.01,0.08
2423,2012,13473,Morales,13,Bolívar,3767.0,Bolívar (ETC),5538.0,76.94,76.9,79.6,40.2,17.5,96.1,124.8,85.3,45.9,6.35,5.27,8.24,10.62,93.63,94.69,91.76,89.38,0.02,0.04,7.98,4.24,0.64,0.64,0.87,0.68
2424,2012,13490,Norosi,13,Bolívar,3767.0,Bolívar (ETC),2640.0,85.34,86.4,82.84,70.91,41.21,97.5,103.35499999999999,101.6,75.32,3.14,2.37,4.085,2.97,92.02,93.87,89.11,93.3,5.15,4.43,7.98,4.24,2.4,2.26,3.41,1.72
2425,2012,13549,Pinillos,13,Bolívar,3767.0,Bolívar (ETC),6969.0,88.08,88.1,87.8,54.7,20.1,102.6,126.5,90.5,56.3,4.02,3.32,5.9,4.0,92.23,91.61,91.74,93.39,3.75,5.07,2.36,2.61,1.04,1.63,0.51,0.17
2426,2012,13580,Regidor,13,Bolívar,3767.0,Bolívar (ETC),2901.0,43.33,43.3,41.6,28.2,10.4,57.0,62.8,58.0,32.7,6.75,3.42,12.21,2.97,93.25,96.58,87.79,84.95,5.15,4.43,7.98,4.24,0.21,0.14,0.47,1.72
2427,2012,13600,Río Viejo,13,Bolívar,3767.0,Bolívar (ETC),6454.0,85.34,86.4,82.84,15.9,7.2,30.3,37.6,25.9,16.2,0.98,1.26,0.81,0.79,99.02,98.74,99.19,99.21,5.15,4.43,7.98,4.24,0.87,1.26,0.61,1.72
2428,2012,13620,San Cristóbal,13,Bolívar,3767.0,Bolívar (ETC),1509.0,96.29,96.3,91.1,69.0,42.3,121.5,140.3,110.2,91.5,3.94,1.11,7.07,8.65,90.04,89.99,89.67,87.98,6.03,8.9,3.25,3.37,2.03,2.64,1.72,1.72
2429,2012,25372,Junín,25,Cundinamarca,3785.0,Cundinamarca (ETC),1788.0,70.36,70.4,70.0,67.5,36.0,77.1,80.8,87.5,65.2,1.38,2.37,3.48,0.53,98.62,100.0,96.52,99.47,5.15,4.43,7.98,4.24,6.15,3.7,10.63,4.21
2430,2012,13647,San Estanislao,13,Bolívar,3767.0,Bolívar (ETC),4023.0,83.94,83.9,81.2,73.9,46.3,90.7,92.3,91.3,72.3,1.59,1.58,1.51,2.01,95.72,95.56,95.75,93.97,2.69,2.87,2.75,4.02,0.79,0.99,0.97,0.22
2431,2012,13650,San Fernando,13,Bolívar,3767.0,Bolívar (ETC),3546.0,64.95,65.0,57.4,34.4,18.7,76.4,93.1,61.3,42.9,0.67,0.37,1.56,0.97,99.17,99.63,98.44,97.09,0.16,4.43,7.98,1.94,1.82,1.27,2.34,0.49
2432,2012,13654,San Jacinto,13,Bolívar,3767.0,Bolívar (ETC),5102.0,105.35,105.4,109.2,83.2,38.6,147.5,200.8,126.9,79.2,2.8,1.75,3.59,2.73,96.31,96.46,96.16,97.27,0.88,1.79,0.25,4.24,1.93,1.69,2.8,1.19
2433,2012,13655,San Jacinto del Cauca,13,Bolívar,3767.0,Bolívar (ETC),3471.0,73.03,73.0,75.1,42.7,16.7,88.5,108.9,77.7,57.1,2.35,1.82,3.53,4.02,97.65,98.18,96.47,95.98,5.15,4.43,7.98,4.24,0.99,1.13,0.56,1.72
2434,2012,13657,San Juan Nepomuceno,13,Bolívar,3767.0,Bolívar (ETC),7758.0,105.09,105.1,100.8,77.2,43.6,131.1,159.0,112.6,88.8,2.04,2.75,1.37,1.02,97.34,96.48,98.24,97.86,0.61,0.76,0.39,1.13,1.53,0.97,2.43,2.03
2435,2012,13667,San Martín de Loba,13,Bolívar,3767.0,Bolívar (ETC),4542.0,92.34,92.3,94.7,58.3,26.3,111.6,134.7,98.2,63.9,3.39,2.27,4.52,4.23,96.19,97.73,94.37,94.53,0.42,4.43,1.11,1.24,0.38,0.04,1.18,0.25
2436,2012,13670,San Pablo,13,Bolívar,3767.0,Bolívar (ETC),8192.0,74.18,74.2,77.9,48.1,19.9,89.9,105.2,78.4,45.5,11.56,12.37,13.87,5.35,86.86,86.95,82.76,90.23,1.59,0.68,3.37,4.42,0.42,0.11,0.06,1.72
2437,2012,13673,Santa Catalina,13,Bolívar,3767.0,Bolívar (ETC),3351.0,88.48,88.5,79.9,76.7,36.2,109.0,109.5,124.4,85.2,2.0,1.6,2.78,1.52,97.34,97.8,96.33,97.87,0.66,0.6,0.9,0.61,2.28,0.73,4.3,4.26
2438,2012,13683,Santa Rosa,13,Bolívar,3767.0,Bolívar (ETC),5692.0,65.41,65.4,62.3,51.9,27.3,80.9,85.5,80.5,66.5,1.44,1.09,2.05,2.16,98.37,98.5,97.95,97.84,0.19,0.41,7.98,4.24,0.22,0.31,0.08,1.72
2439,2012,13688,Santa Rosa del Sur,13,Bolívar,3767.0,Bolívar (ETC),11970.0,66.15,66.2,71.4,41.3,18.6,73.3,95.5,61.5,40.7,9.36,10.89,7.16,7.56,89.75,87.8,92.47,91.67,0.9,1.31,0.36,0.78,2.03,1.39,4.06,1.16
2440,2012,13744,Simití,13,Bolívar,3767.0,Bolívar (ETC),5815.0,72.31,72.1,70.1,46.1,23.1,78.7,94.2,67.9,43.4,3.53,2.77,4.61,4.53,92.77,93.46,91.53,90.03,3.69,3.77,3.86,5.44,0.79,0.91,0.59,0.6
2441,2012,13760,Soplaviento,13,Bolívar,3767.0,Bolívar (ETC),1924.0,87.37,87.4,87.4,72.0,41.4,98.4,105.9,95.0,85.0,3.58,3.16,4.34,2.86,94.47,94.53,93.89,94.69,1.95,2.31,1.77,2.45,2.4,2.26,3.41,1.72
2442,2012,13780,Talaigua Nuevo,13,Bolívar,3767.0,Bolívar (ETC),3102.0,95.87,95.9,92.3,66.5,46.7,117.6,123.3,104.4,100.0,0.59,0.75,0.84,2.97,99.18,99.12,98.74,99.76,0.23,0.13,0.42,0.24,0.41,0.57,0.52,1.72
2443,2012,13810,Tiquisio,13,Bolívar,3767.0,Bolívar (ETC),6385.0,80.92,80.9,86.5,47.3,14.2,93.7,122.2,83.2,41.8,1.26,0.75,2.53,2.04,98.36,99.19,96.24,97.96,0.37,0.06,1.23,4.24,2.05,2.18,2.6,1.72
2444,2012,13836,Turbaco,13,Bolívar,3767.0,Bolívar (ETC),16003.0,90.28,90.3,89.9,77.4,44.7,106.3,111.3,111.8,90.1,3.46,3.32,3.85,2.5,95.34,95.3,94.99,96.01,1.2,1.38,1.16,1.49,3.73,3.47,5.49,1.37
2445,2012,13838,Turbaná,13,Bolívar,3767.0,Bolívar (ETC),3948.0,79.41,79.4,74.1,67.2,36.8,86.1,86.9,87.4,60.5,0.5,0.19,0.55,1.14,99.5,99.81,99.45,98.86,5.15,4.43,7.98,4.24,7.27,2.26,8.1,4.26
2446,2012,13873,Villanueva,13,Bolívar,3767.0,Bolívar (ETC),4838.0,94.52,94.4,96.6,62.4,28.8,112.4,134.6,100.9,74.0,0.79,0.5,1.17,1.51,96.17,96.47,94.36,96.98,3.04,3.03,4.47,1.51,2.96,2.67,4.81,1.3
2447,2012,13894,Zambrano,13,Bolívar,3767.0,Bolívar (ETC),2948.0,95.18,95.2,84.8,82.6,44.8,119.8,121.9,144.4,94.7,3.78,4.46,0.88,7.47,96.22,95.54,99.12,92.53,5.15,4.43,7.98,4.24,0.79,2.26,1.2,1.13
2448,2012,15001,Tunja,15,Boyacá,3770.0,Tunja,40318.0,85.41,85.3,82.7,76.7,50.7,94.5,92.8,99.2,86.4,2.33,1.69,3.24,1.87,97.16,98.06,95.9,97.56,0.51,0.25,0.86,0.57,4.95,1.83,9.19,4.7
2449,2012,15022,Almeida,15,Boyacá,3769.0,Boyacá (ETC),407.0,81.08,81.1,71.7,67.6,46.4,98.5,81.5,116.9,91.3,3.14,2.37,4.085,2.97,95.69,98.57,92.06,94.12,4.31,1.43,7.94,5.88,2.4,2.26,3.41,1.72
2450,2012,15047,Aquitania,15,Boyacá,3769.0,Boyacá (ETC),4126.0,87.57,87.6,88.1,73.6,35.3,93.2,101.1,96.0,62.1,5.63,3.82,8.2,5.92,89.81,92.36,85.06,90.14,4.57,3.82,6.73,3.94,6.29,3.64,3.41,4.79
2451,2012,15051,Arcabuco,15,Boyacá,3769.0,Boyacá (ETC),1186.0,88.7,88.7,75.8,91.1,48.0,93.4,85.9,111.3,74.0,1.36,0.63,2.19,1.53,98.64,99.37,97.81,98.47,5.15,4.43,7.98,4.24,1.36,1.05,2.43,1.72
2452,2012,15087,Belén,15,Boyacá,3769.0,Boyacá (ETC),1701.0,103.35,103.4,95.3,92.7,66.6,121.3,106.9,136.2,131.4,1.59,0.55,2.33,2.94,92.44,98.08,86.96,87.25,5.97,1.37,10.71,9.8,0.05,0.14,3.41,1.72
2453,2012,15090,Berbeo,15,Boyacá,3769.0,Boyacá (ETC),548.0,69.16,69.2,62.4,60.9,36.4,71.5,72.2,74.5,52.3,5.1,2.37,10.22,2.17,88.78,95.27,75.91,95.65,6.12,2.37,13.87,2.17,3.06,2.96,4.38,2.17
2454,2012,15092,Betéitiva,15,Boyacá,3769.0,Boyacá (ETC),502.0,68.33,68.3,51.1,73.9,46.7,84.3,59.0,116.2,101.3,0.5,0.75,0.62,2.97,89.17,89.55,82.72,98.68,10.33,9.7,16.67,1.32,1.51,0.75,3.09,1.72
2455,2012,15097,Boavita,15,Boyacá,3769.0,Boyacá (ETC),1558.0,81.58,81.6,68.4,66.7,48.9,97.2,83.0,107.7,111.1,3.27,2.0,4.82,3.15,87.89,90.38,81.34,91.89,8.84,7.62,13.84,4.95,1.93,2.18,2.31,1.35
2456,2012,15104,Boyacá,15,Boyacá,3769.0,Boyacá (ETC),1173.0,81.33,81.3,89.3,68.0,40.9,95.8,98.8,110.9,62.4,1.61,0.21,2.86,3.45,98.39,99.79,97.14,96.55,5.15,4.43,7.98,4.24,1.21,0.42,2.22,2.59
2457,2012,15106,Briceño,15,Boyacá,3769.0,Boyacá (ETC),612.0,91.01,91.0,82.2,82.9,44.7,106.2,94.1,137.6,73.4,2.4,2.77,0.46,5.8,89.73,93.28,86.11,84.06,7.88,3.95,13.43,10.14,5.14,4.74,6.48,4.35
2458,2012,15109,Buenavista,15,Boyacá,3769.0,Boyacá (ETC),1387.0,77.07,77.1,70.2,68.5,30.2,87.1,82.0,92.0,89.2,5.02,2.99,7.71,5.8,91.01,92.61,86.82,93.48,3.96,4.39,5.47,0.72,2.4,7.19,3.41,1.72
2459,2012,15131,Caldas,15,Boyacá,3769.0,Boyacá (ETC),780.0,103.21,103.2,92.6,88.9,64.3,116.5,110.5,130.1,116.7,2.25,2.23,2.3,2.36,97.75,97.77,97.7,97.64,5.15,4.43,7.98,4.24,1.66,2.23,0.66,3.15
2460,2012,15135,Campohermoso,15,Boyacá,3769.0,Boyacá (ETC),1030.0,58.93,58.9,61.0,45.4,20.4,67.1,74.8,75.2,34.7,3.24,2.5,5.67,1.72,88.51,91.25,79.38,94.83,8.25,6.25,14.95,3.45,2.27,2.81,2.06,1.72
2461,2012,15162,Cerinza,15,Boyacá,3769.0,Boyacá (ETC),797.0,95.11,95.1,71.3,85.9,74.8,107.9,82.3,116.8,148.8,2.24,0.68,3.23,3.75,85.07,94.18,79.93,71.25,12.69,5.14,16.85,4.24,0.62,2.26,1.43,0.63
2462,2012,15172,Chinavita,15,Boyacá,3769.0,Boyacá (ETC),768.0,80.08,80.1,80.1,71.9,42.1,92.6,89.7,112.6,69.9,5.09,3.07,6.95,7.14,90.28,92.72,86.1,91.67,4.63,4.21,6.95,1.19,3.4,4.21,3.86,1.19
2463,2012,15176,Chiquinquirá,15,Boyacá,3769.0,Boyacá (ETC),15712.0,87.23,87.2,79.8,80.3,53.7,103.6,92.3,120.2,102.6,3.64,3.08,4.41,3.74,90.05,94.43,85.08,87.22,6.31,2.49,10.51,9.05,1.68,0.9,2.92,1.34
2464,2012,15180,Chiscas,15,Boyacá,3769.0,Boyacá (ETC),1082.0,70.52,70.5,73.0,57.1,42.8,102.9,82.9,139.1,98.8,4.19,2.17,5.36,6.61,91.63,92.93,88.89,92.56,4.19,4.89,5.75,0.83,1.11,1.63,0.77,0.83
2465,2012,15183,Chita,15,Boyacá,3769.0,Boyacá (ETC),2726.0,87.38,87.4,83.2,71.0,41.4,116.5,108.8,150.7,78.8,2.67,1.55,4.04,4.25,95.3,96.55,92.72,94.98,2.03,1.9,3.23,0.77,0.85,1.55,0.13,0.39
2466,2012,15185,Chitaraque,15,Boyacá,3769.0,Boyacá (ETC),1323.0,88.06,88.1,92.2,69.1,35.9,96.9,106.8,90.0,67.0,1.16,0.48,1.75,1.77,92.6,93.54,87.13,98.23,6.23,5.98,11.11,4.24,0.08,0.16,3.41,1.72
2467,2012,15187,Chivatá,15,Boyacá,3769.0,Boyacá (ETC),1443.0,35.9,35.9,32.2,27.9,16.2,43.2,42.3,47.5,41.5,0.36,0.39,0.57,2.97,91.35,91.51,89.14,91.14,8.29,8.11,10.29,8.86,0.9,0.77,1.14,1.27
2468,2012,15189,Ciénega,15,Boyacá,3769.0,Boyacá (ETC),1103.0,96.1,96.1,92.4,89.0,48.9,122.3,107.2,144.0,130.2,0.67,0.64,0.81,2.97,93.33,96.16,88.38,93.75,6.0,3.2,10.81,6.25,1.62,1.07,2.97,0.78
2469,2012,15204,Cómbita,15,Boyacá,3769.0,Boyacá (ETC),2463.0,74.54,74.5,67.0,64.3,41.6,85.8,77.3,95.4,87.1,3.35,2.97,4.51,1.67,88.75,91.8,81.46,92.89,7.9,5.23,14.04,5.44,2.33,1.41,4.33,1.26
2470,2012,15212,Coper,15,Boyacá,3769.0,Boyacá (ETC),897.0,79.49,79.5,75.1,61.0,37.2,96.1,93.6,104.1,84.5,4.23,1.9,9.09,3.8,93.85,97.28,87.27,96.2,1.91,0.82,3.64,4.24,5.6,4.89,7.73,1.72
2471,2012,15215,Corrales,15,Boyacá,3769.0,Boyacá (ETC),484.0,93.8,93.8,81.9,82.9,75.6,103.9,94.1,110.4,104.9,0.42,2.37,0.65,1.16,89.71,93.75,84.42,84.88,9.87,6.25,14.94,13.95,2.4,2.26,3.41,1.72
2472,2012,15218,Covarachía,15,Boyacá,3769.0,Boyacá (ETC),652.0,88.8,88.8,90.7,62.0,48.7,127.8,111.5,152.9,132.4,3.24,3.3,3.41,2.25,92.32,93.04,87.5,97.75,4.44,3.66,9.09,4.24,1.88,0.73,5.11,1.72
2473,2012,15223,Cubará,15,Boyacá,3769.0,Boyacá (ETC),1940.0,57.63,57.6,59.1,36.7,22.8,65.2,83.8,52.6,53.4,0.17,2.37,4.085,0.88,90.89,89.74,92.0,89.38,8.93,10.26,8.0,9.73,4.68,3.02,10.33,2.65
2474,2012,15224,Cucaita,15,Boyacá,3769.0,Boyacá (ETC),1232.0,71.43,71.4,64.7,66.2,46.2,76.0,72.2,85.0,71.1,2.92,1.4,4.17,4.76,74.52,81.01,61.9,76.98,5.15,4.43,7.98,4.24,3.14,6.42,1.49,1.72
2475,2012,15226,Cuítiva,15,Boyacá,3769.0,Boyacá (ETC),433.0,80.6,80.6,79.4,68.9,48.7,157.5,81.9,101.6,75.32,1.96,2.36,1.5,2.97,92.74,96.85,86.47,96.61,5.31,0.79,12.03,3.39,2.4,2.26,3.41,1.72
2476,2012,15236,Chivor,15,Boyacá,3769.0,Boyacá (ETC),494.0,90.08,90.1,77.3,92.1,40.5,102.6,99.5,129.7,71.4,3.57,1.61,5.91,1.67,94.96,98.39,90.64,98.33,1.47,4.43,3.45,4.24,2.73,4.3,2.46,1.72
2477,2012,15238,Duitama,15,Boyacá,3771.0,Duitama,25636.0,95.39,95.2,90.9,86.1,64.1,106.1,103.5,110.8,107.0,1.96,1.52,2.31,1.5,93.6,94.83,91.92,93.68,4.44,3.65,5.77,4.82,2.58,2.01,3.8,2.06
2478,2012,15244,El Cocuy,15,Boyacá,3769.0,Boyacá (ETC),1241.0,83.88,83.9,71.9,72.9,58.0,96.1,79.8,111.8,106.2,2.94,2.64,3.76,2.82,87.38,86.3,86.56,85.88,9.68,11.06,9.68,11.3,1.61,2.64,1.34,0.56
2479,2012,15248,El Espino,15,Boyacá,3769.0,Boyacá (ETC),929.0,65.12,65.1,67.5,61.1,34.1,104.4,71.6,159.9,82.1,2.0,0.81,3.04,4.05,98.0,99.19,96.96,95.95,5.15,4.43,7.98,4.24,0.17,2.26,0.43,1.72
2480,2012,15272,Firavitoba,15,Boyacá,3769.0,Boyacá (ETC),1210.0,75.87,75.9,67.5,68.9,57.5,84.6,74.8,83.8,109.0,2.5,1.5,2.86,3.57,90.22,94.5,90.48,76.79,7.28,4.0,6.67,4.24,0.73,0.5,0.63,1.79
2481,2012,15276,Floresta,15,Boyacá,3769.0,Boyacá (ETC),927.0,68.5,68.5,61.2,61.8,39.9,73.7,68.2,82.8,69.3,2.78,0.71,4.49,5.66,90.48,92.53,86.53,89.62,6.73,6.76,8.98,4.72,4.83,4.27,6.53,4.72
2482,2012,15293,Gachantivá,15,Boyacá,3769.0,Boyacá (ETC),625.0,111.52,111.5,96.4,113.9,59.2,119.5,106.4,148.5,105.1,3.92,2.34,6.05,2.91,92.7,96.99,86.12,96.12,3.38,0.67,7.83,0.97,2.43,1.0,4.98,0.97
2483,2012,15296,Gameza,15,Boyacá,3769.0,Boyacá (ETC),1245.0,74.06,74.1,72.0,57.4,40.0,81.9,83.1,80.6,67.7,0.74,0.45,0.37,3.42,94.59,94.85,93.38,92.31,4.67,4.7,6.25,4.27,1.17,1.79,0.74,0.85
2484,2012,15299,Garagoa,15,Boyacá,3769.0,Boyacá (ETC),4108.0,74.32,74.3,66.0,68.3,54.1,83.8,73.2,90.9,99.7,3.81,1.87,5.37,4.28,92.01,96.26,88.47,89.84,4.18,1.87,6.15,5.88,0.85,0.39,1.65,0.36
2485,2012,15317,Guacamayas,15,Boyacá,3769.0,Boyacá (ETC),374.0,82.62,82.6,93.9,59.1,32.9,125.1,117.7,163.5,93.2,3.4,0.66,7.62,2.22,96.6,99.34,92.38,97.78,5.15,4.43,7.98,4.24,0.31,0.66,3.41,1.72
2486,2012,15322,Guateque,15,Boyacá,3769.0,Boyacá (ETC),2055.0,103.26,103.3,91.0,96.5,79.0,122.2,98.7,150.1,131.8,2.54,2.01,3.02,2.45,95.21,96.13,94.09,95.1,2.25,1.86,2.89,2.45,1.03,1.15,1.26,0.74
2487,2012,15325,Guayatá,15,Boyacá,3769.0,Boyacá (ETC),836.0,76.91,76.8,68.3,63.7,50.0,82.2,79.9,90.0,69.1,2.12,1.82,2.95,1.11,91.67,92.36,87.76,95.56,6.21,5.82,9.28,3.33,1.36,2.26,3.8,1.72
2488,2012,15332,Güicán,15,Boyacá,3769.0,Boyacá (ETC),2059.0,38.37,38.4,33.4,30.4,24.9,58.3,49.4,66.6,79.9,2.6,1.31,5.0,2.73,93.94,91.64,95.0,97.27,3.47,7.05,7.98,4.24,2.4,2.26,3.41,1.72
2489,2012,15362,Iza,15,Boyacá,3769.0,Boyacá (ETC),433.0,84.53,84.5,86.5,65.5,22.7,89.2,102.1,95.7,37.3,4.4,3.57,7.52,2.97,87.31,85.2,85.71,96.43,8.29,11.22,6.77,3.57,2.4,5.1,3.41,3.57
2490,2012,15367,Jenesano,15,Boyacá,3769.0,Boyacá (ETC),1712.0,73.31,73.3,70.5,63.4,34.8,91.5,79.3,117.8,79.5,0.56,0.34,0.47,1.33,99.44,99.66,99.53,98.67,5.15,4.43,7.98,4.24,0.88,1.03,0.7,1.33
